Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
2942,14474853,"Uttaran Bose","2025-10-07 17:48:13",0.78229,11,uttaranbose
2943,14485988,"Sara Shankar","2025-10-06 16:32:44",0.78229,3,sarashankar
2944,14465528,"SHIWENXUAN SHI","2025-10-06 17:30:18",0.78229,4,shiwenxuanshi
2945,14489190,SHENGNAN,"2025-10-06 21:56:27",0.78229,10,shengnan1221
2946,14490175,"PATNALA RAGHAVENDRA","2025-11-04 05:02:41",0.78229,2,patnalaraghavendra
2947,14490198,"GANJI VJAGADEESH","2025-11-03 07:13:43",0.78229,2,ganjivjagadeesh
2948,14374764,"Yanami Anna #2","2025-10-11 04:15:24",0.78229,15,sakkii
2949,14473001,"Yuri YANAIDA","2025-10-07 07:03:34",0.78229,6,yuriyanaida
2950,14490192,Fablab,"2025-10-07 08:13:50",0.78229,9,fablab2226
2951,14491776,yazan.sh,"2025-10-07 11:03:34",0.78229,10,yazansh
2952,14488372,"Lê Thị Cẩm Giang","2025-10-07 12:21:53",0.78229,11,lthcmgiang
2953,14491465,"Yuki SUZUKI","2025-10-07 12:16:29",0.78229,3,yukisuzuki0631
2954,14492182,"Cẩm Giang Lê","2025-10-07 12:49:21",0.78229,10,cmgiangl
2955,14492451,"kiyo #4","2025-10-07 13:13:33",0.78229,1,kiyokiyo1204
2956,14493032,starttwinkling,"2025-10-07 15:51:43",0.78229,3,starttwinkling
2957,14493250,"Elliot Slusky","2025-11-12 14:49:35",0.78229,4,elliotslusky
2958,13976110,"Man Ho Cheung","2025-10-08 14:52:27",0.78229,16,manhocheung
2959,14405884,"Nguyễn Xuân Đăng #2","2025-10-22 17:25:55",0.78229,7,xuandang0405
2960,14494521,"[Deleted] 386795ec-5144-48a3-bb4b-697c58075e47","2025-10-07 22:44:40",0.78229,1,del=24d6bde87a4422c7
2961,14494577,"Dino Burić","2025-10-07 23:15:55",0.78229,1,dinoburi
2962,14399036,"Matt Fecco","2025-11-11 06:19:37",0.78229,8,mattfecco
2963,14492295,"LÊ THỊ CẨM GIANG","2025-10-08 06:46:16",0.78229,2,gianglethicam
2964,14496825,"Fidel Moussahaziri","2025-10-08 11:35:18",0.78229,6,fidelmoussahaziri
2965,14479397,"Bob Tune","2025-10-08 14:08:19",0.78229,7,bobtune
2966,14498414,NepTuna,"2025-10-08 15:41:30",0.78229,1,neptuna
2967,14498997,Seif_Eldeen,"2025-10-08 17:46:18",0.78229,1,seifeldeen232
2968,14499110,"Роман Потапов","2025-10-08 19:07:57",0.78229,8,ffinnis
2969,14502307,yennth1211,"2025-10-09 09:42:45",0.78229,1,yennth1211
2970,14499265,"YashRaj Kumar","2025-10-09 11:22:58",0.78229,5,yashraj0906
2971,14502568,phuucccc,"2025-10-09 11:25:48",0.78229,10,phucccccw2
2972,14404071,doduyquy.nii,"2025-10-24 02:12:00",0.78229,20,doduyquynii
2973,14490994,"Kitabayashi Mizuki","2025-10-24 11:34:24",0.78229,12,kitabayashimizuki
2974,12418428,"Greg Graham","2025-10-09 20:23:13",0.78229,5,gsg927
2975,14504668,"Gomes Mateus","2025-10-09 19:29:25",0.78229,3,gomesmateus
2976,14504740,"Dmitry Savelev","2025-10-09 19:43:26",0.78229,1,nutevina
2977,13187222,NNN213,"2025-10-14 18:55:49",0.78229,8,nnn213
2978,14504913,Mikereed133,"2025-10-09 21:00:30",0.78229,1,mikereed133
2979,14504998,AndersonChaves1977,"2025-10-09 21:57:26",0.78229,2,andersonchaves1977
2980,14489960,TOTO-ROCO,"2025-10-27 02:08:05",0.78229,23,totoroco
2981,14504229,"Kenyi Ruiz","2025-10-10 01:30:15",0.78229,3,kenyiruiz
2982,14506296,"Bhavye Rana","2025-10-10 11:48:52",0.78229,2,bhavyerana
2983,14506275,ymd252510101,"2025-10-10 05:52:29",0.78229,10,ymd252510101
2984,14497535,"Nikita #24","2025-10-20 09:54:00",0.78229,29,nofancy
2985,14507199,Haxidie,"2025-10-10 08:42:51",0.78229,1,haxidie
2986,14509998,"Mário Délcio","2025-10-10 17:18:24",0.78229,2,mriodlcio
2987,14510909,"Diego Araya","2025-10-10 21:44:56",0.78229,5,diegoblim
2988,14511302,"S Halcyon","2025-10-11 01:11:03",0.78229,2,shalcyon
2989,14446824,"COLT LINZHENG","2025-11-23 14:43:07",0.78229,6,eggsytaron
2990,14425097,Baselll,"2025-10-11 07:52:15",0.78229,11,baselll
2991,14513839,sikora76,"2025-10-11 10:08:00",0.78229,2,sikora76
2992,14514340,miaoyadong,"2025-10-11 12:21:49",0.78229,1,miaoyadong1
2993,12680030,PeterG94,"2025-10-11 13:23:30",0.78229,2,peterg94
2994,14515077,pyc2690,"2025-10-11 15:34:13",0.78229,2,pyc2690
2995,14515052,Arkright,"2025-10-11 16:41:02",0.78229,3,arkright
2996,12544137,Korokke3,"2025-10-18 07:14:41",0.78229,2,korokke3
2997,14518045,"thevindi muhandiramge","2025-10-12 09:37:51",0.78229,2,thevindimuhandiramge
2998,14518011,"Aadvik Jain","2025-10-12 11:07:52",0.78229,10,aadvikjain
2999,14414313,"Raf Blanckaert","2025-10-26 19:13:57",0.78229,29,frissie
3000,14514716,"Kamil Grochowina","2025-10-16 08:42:33",0.78229,40,kamilgrochowina
3001,14497901,stbchr,"2025-10-15 14:10:13",0.78229,30,stbchr
3002,14519591,"Kanish Ravesh","2025-10-12 15:20:45",0.78229,1,kanishravesh
3003,14519611,huang20050117,"2025-10-12 15:24:24",0.78229,1,huang20050117
3004,14499193,"Rafael Saraiva Campos","2025-11-14 19:46:32",0.78229,45,rafaelsaraivacampos
3005,14517575,"Ryan Liu #2","2025-10-13 07:16:25",0.78229,11,ryan14722579
3006,14182103,ratosan,"2025-10-24 02:24:12",0.78229,9,"dntai1983,ratosan"
3007,14504347,Rubahlito,"2025-10-13 09:41:49",0.78229,5,rubahlito
3008,14520272,"Omar Ayman Mahrous","2025-10-13 08:55:54",0.78229,4,omaraymanmahrous
3009,14495648,"Temurjon Kholmirzaev","2025-10-13 10:47:05",0.78229,6,temurjonkholmirzaev
3010,14523879,"Soobin Um","2025-10-14 00:45:59",0.78229,2,soobinum
3011,14523729,"Daniel Softic","2025-10-13 12:41:12",0.78229,6,danielsoftic
3012,5570809,"JAEYEONG CHOI","2025-10-13 13:45:56",0.78229,1,arti1117
3013,14524722,qqqqqqqqq12345,"2025-10-13 13:49:57",0.78229,1,qqqqqqqqq12345
3014,14524823,"Bryam H.","2025-10-13 14:10:59",0.78229,1,bryamh
3015,14524887,"Bastian Greiner","2025-10-16 14:45:03",0.78229,3,bastiangreiner
3016,6911651,m08t06,"2025-10-13 14:26:04",0.78229,1,m08t06
3017,14525729,"Priyanka Malavade","2025-10-13 16:53:49",0.78229,1,priyankamalavade
3018,14518010,"Гпмлаг Чжрсз","2025-10-13 18:13:01",0.78229,2,garrytheglorious
3019,14526993,wjdwpsk,"2025-10-14 00:45:20",0.78229,1,wjdwpsk
3020,14527000,Byeonatt,"2025-10-14 00:48:14",0.78229,2,byeonatt
3021,14401889,raj2004_27,"2025-11-13 04:37:27",0.78229,5,raj200427
3022,14523357,zhzy27,"2025-10-14 03:42:09",0.78229,7,zhzy27
3023,14524003,"마이니 (Miny)","2025-10-15 08:09:07",0.78229,20,highlander1423
3024,14528409,Amin_yekta,"2025-10-18 07:56:25",0.78229,14,aminyekta7214
3025,14407364,SwagGirl711,"2025-11-13 06:47:42",0.78229,10,swaggirl711
3026,14529923,"Della Hartika Putri","2025-10-14 16:05:32",0.78229,9,dellahartikaputri
3027,14513278,"[Deleted] 5b41b1bd-b130-46ec-ae56-474ea03f7e56","2025-10-14 13:14:05",0.78229,5,del=021ffe4e55d033f3
3028,14530675,"August Berlin Tungka #2","2025-10-14 14:18:19",0.78229,1,hunter10bt
3029,14449975,"Xiangnan Qu","2025-10-14 15:17:48",0.78229,8,xiangnanqu
3030,14531332,"SILVINA HARIATI","2025-10-14 16:39:22",0.78229,2,silvinahariati
3031,14532296,"Alexis Janus","2025-10-14 20:10:45",0.78229,1,alexisjanus
3032,14370135,"Hee Jae Choi","2025-10-14 22:28:49",0.78229,5,heejaejackchoi
3033,14403094,"Andrew Berard","2025-11-13 02:28:07",0.78229,5,andrewberard
3034,14426689,HanChenhaha,"2025-10-15 02:17:29",0.78229,3,hanchenhaha
3035,14426734,"Shuaiqi Li113","2025-10-15 02:38:49",0.78229,2,shuaiqili113
3036,14506909,"Jingfeng Ni","2025-10-26 12:53:12",0.78229,3,jingfengni
3037,14333763,"Alyssa Quijano #2","2025-11-13 03:34:45",0.78229,7,ayquijano
3038,14426685,"ZItan Wen","2025-10-15 03:43:43",0.78229,3,zitanwen
3039,14533873,"Kaitlyn Widjaja","2025-10-15 04:58:29",0.78229,1,kaitlynwidjaja
3040,14426692,"wei cuijia","2025-10-15 05:27:14",0.78229,5,weicuijia
3041,14426694,"Zhou fan111","2025-10-15 05:40:59",0.78229,11,zhoufan111
3042,14534081,"Padi Gowtham","2025-11-02 04:35:48",0.78229,2,padigowtham
3043,14529577,"Владимир Цветков","2025-10-15 06:25:11",0.78229,8,jimoky
3044,14534445,Dargonf,"2025-10-15 07:06:06",0.78229,1,dargonf
3045,14428104,"Can Jin","2025-10-15 08:17:33",0.78229,2,karinacan
3046,14535200,"Martin Mialaret","2025-10-15 13:26:02",0.78229,10,martinmialaret
3047,14518418,KristenDom,"2025-10-15 09:24:12",0.78229,14,kristendom
3048,14535040,"Zick Charko","2025-10-15 12:54:05",0.78229,10,zickcharko
3049,14535528,"Hugo Riviere 22","2025-10-15 14:04:03",0.78229,10,hugoriviere22
3050,14535105,"Populaire Jeremy","2025-10-15 12:42:57",0.78229,10,populairejeremy
3051,14535270,"Gilles Foucart","2025-10-15 12:57:04",0.78229,9,gillesfoucart
3052,14535737,"Gilles Souop","2025-10-24 14:32:03",0.78229,12,gillessouop
3053,14535090,"[Deleted] 16fa83fd-0396-41f5-9271-83c1823d7971","2025-10-15 12:02:52",0.78229,10,del=02a8f5ffd93c9ef1
3054,14535853,"H.Weixun ","2025-10-15 13:31:55",0.78229,4,hweixun
3055,14535822,"Nerva SONCY #2","2025-10-15 12:52:31",0.78229,10,nervnerve
3056,14535315,"Quentin Varet","2025-10-15 12:30:16",0.78229,10,quentinvaret
3057,14535061,"alex huang","2025-10-15 13:23:43",0.78229,9,alexh03
3058,14535099,"Antoine Goudedranche","2025-10-15 13:15:51",0.78229,10,antoinegoudedranche1
3059,14536219,"lionel MONTEIRO","2025-10-15 13:52:41",0.78229,6,lionelmonteiro
3060,14535327,"Nils Giraud","2025-10-15 14:13:17",0.78229,5,nilsgiraud
3061,14535392,"Axel Brons","2025-10-15 13:44:15",0.78229,10,axelbrons
3062,14536555,dan_waintraub21,"2025-10-15 13:48:05",0.78229,4,danwaintraub21
3063,14536425,"[Deleted] 13bd7ec7-2bd0-423a-8ec1-b88aced1a3d9","2025-10-15 13:47:54",0.78229,3,del=ca835ec52ae41362
3064,14535398,"Michaël GRP15","2025-10-15 13:52:14",0.78229,9,mika4002
3065,14532707,諒真大滝,"2025-10-15 13:59:38",0.78229,3,miichan1234
3066,14535254,"Yvan Bonival FEUGANG","2025-10-15 18:28:17",0.78229,10,yvanbonivalfeugang
3067,14428579,yangyihneg1020,"2025-10-15 14:02:29",0.78229,1,yangyihneg1020
3068,14535471,"Mathis Groult","2025-10-15 14:06:48",0.78229,10,mathisgroult
3069,14535364,"siwar GH","2025-10-15 14:15:16",0.78229,9,siwargh
3070,14537159,"Prajwal Mahanawar","2025-10-15 15:45:39",0.78229,1,prajwalmahanawar
3071,14538992,wqyyyyy,"2025-10-16 01:13:45",0.78229,2,wqyyyyy
3072,14428270,Lucy.AB123,"2025-10-16 01:34:20",0.78229,19,lucyab123
3073,14426826,kaggle652489,"2025-10-16 03:13:52",0.78229,2,kaggle652489
3074,2021364,"Feng Jing","2025-10-16 08:48:14",0.78229,5,ydxiaopipa
3075,14541059,Gobbbb,"2025-10-16 08:57:53",0.78229,1,gobbbb
3076,13807646,Ferne,"2025-10-26 11:55:34",0.78229,3,ivanovferne
3077,14542430,"Joan Garcia i Masferrer","2025-10-16 13:30:34",0.78229,3,joangarciaimasferrer
3078,14542952,"Abhay Kumar #4","2025-10-16 15:00:48",0.78229,2,ak0283
3079,14488849,"artem dmitrievich","2025-10-16 18:28:24",0.78229,3,artemdmitrievich
3080,14544264,"Salahuddin Ahmed","2025-11-08 16:59:05",0.78229,5,salahuddinahmedshuvo
3081,14544334,"Yunus Emre Arık","2025-10-16 20:04:26",0.78229,2,yunusemreark
3082,14543648,"Rosesh Chauhan","2025-10-17 05:48:16",0.78229,2,roseshchauhan
3083,14545041,aldrick77,"2025-10-17 21:19:00",0.78229,9,aldrick77
3084,14543959,"kartik Sah","2025-10-17 16:56:43",0.78229,10,electrifiedai39
3085,14507817,"Wei #3","2025-10-17 09:00:48",0.78229,4,iamnewman
3086,14549004,yuchenguommm,"2025-10-17 12:51:35",0.78229,5,yuchenguommm
3087,14550156,Karies,"2025-10-17 16:16:23",0.78229,10,kariestt
3088,14530731,jungjunho,"2025-10-17 17:01:28",0.78229,13,junnh0
3089,14541722,"Nicholas Haag","2025-10-20 08:54:20",0.78229,13,nicholashaag
3090,14410955,"John Cordwell III","2025-10-18 00:59:53",0.78229,2,johncordwelliii
3091,14552051,"Fumitake Tajiri","2025-10-18 02:12:21",0.78229,2,fumitaketajiri
3092,14552230,"Troy Paulsson","2025-10-18 03:06:35",0.78229,1,troypaulsson
3093,14345958,diagon11,"2025-10-19 16:28:54",0.78229,8,diagon11
3094,14552915,KangSoMyeong,"2025-10-18 06:48:23",0.78229,2,kangsomyeong
3095,14548280,"Tấn Tài Phạm","2025-10-18 11:51:47",0.78229,19,phamtantai24
3096,14541872,"Boris Sanzhie","2025-10-18 08:24:34",0.78229,2,borissanzhie
3097,14550918,"Sayed Hesham AlMosawi","2025-10-18 18:29:36",0.78229,16,sayedheshamalmosawi
3098,14554025,"Miftahul Fazi","2025-10-18 11:33:11",0.78229,1,miftahulfazi
3099,14524095,Acro,"2025-10-20 15:27:05",0.78229,20,yamanakayohta
3100,14554600,AranMo,"2025-10-18 13:50:09",0.78229,1,aranmo
3101,14553239,"it is happening","2025-10-18 14:52:01",0.78229,8,happenin9
3102,14555304,boysack°°,"2025-10-18 19:12:29",0.78229,2,dopamineoverdose
3103,14556048,"Raktim Patar #2","2025-10-21 11:29:56",0.78229,3,raktimpatar
3104,14550254,"Ochuba Umazi","2025-10-20 15:26:03",0.78229,11,ochubaumazi
3105,14557949,"Milad Bafarassat","2025-10-19 09:21:57",0.78229,3,miladbaf
3106,14558094,Xelnaga,"2025-10-19 09:34:22",0.78229,1,xelnaga7
3107,14559811,"Alex #94","2025-10-19 16:28:12",0.78229,4,alexconlima
3108,14559920,"SAMARTH GITE","2025-10-19 16:40:22",0.78229,1,samarthgite
3109,14560163,"Nabi Aydamirov","2025-10-19 17:53:33",0.78229,2,nabiaydamirov
3110,14560331,"Ajay Prakash Pandey","2025-10-19 18:53:53",0.78229,3,ajayprakashpandey25
3111,14560704,"Wilfred Feyem Tadaha","2025-10-19 21:34:24",0.78229,2,wilfredfeyemtadaha
3112,14526459,"Kenneth Zuver","2025-10-19 22:18:22",0.78229,13,kenzuver
3113,13819932,HOD,"2025-10-20 05:42:25",0.78229,1,hodmartins
3114,8179426,szne,"2025-10-20 08:40:42",0.78229,3,sznejp
3115,14563520,"Cyril Silapa ","2025-10-20 08:49:42",0.78229,1,cyrilsilapa
3116,14523324,zzyyyhhh,"2025-10-20 10:51:20",0.78229,8,zzyyyhhh
3117,14564443,Legineer,"2025-10-20 11:52:17",0.78229,2,legineer
3118,14565357,"Nagendar Reddy","2025-10-21 12:58:24",0.78229,15,nagendarreddy
3119,14565182,BuDingo,"2025-10-20 14:38:20",0.78229,5,budingo
3120,14504251,"RAJAT K","2025-10-20 16:54:37",0.78229,3,rajatkhalkar
3121,14533045,illy1203,"2025-10-22 16:49:22",0.78229,17,illy1203
3122,14568260,Gyeontae-Kim,"2025-10-24 10:12:13",0.78229,22,gyeontaekim
3123,14568733,SEONGILWON,"2025-10-21 06:19:29",0.78229,1,seongilwon
3124,14568931,JerryLi0083,"2025-10-21 09:11:26",0.78229,3,jerryli0083
3125,11833727,Sunlight,"2025-10-21 07:44:18",0.78229,1,sunlightsunlight
3126,14569435,"[Deleted] 81659623-7be9-432e-a2c0-3ffaf876772c","2025-10-24 12:06:26",0.78229,16,del=05fe6ce0304f834b
3127,14570276,incywatchesgot,"2025-10-22 17:16:39",0.78229,11,incywatchesgot
3128,14571085,Eduardo_Rueda_DS,"2025-10-23 10:55:59",0.78229,4,eduardoruedads
3129,14571110,"Alexander Sallmann","2025-10-21 14:02:25",0.78229,3,alexandersallmann
3130,14571654,Laucsmee,"2025-10-21 16:04:58",0.78229,6,laucsmee
3131,14572022,"Thanh Tùng Trần","2025-10-21 16:29:28",0.78229,1,tttung279999
3132,14572242,TEJAADITYA99,"2025-10-21 17:07:29",0.78229,1,tejaaditya99
3133,14572062,"ABDUL MATEEN KHAN","2025-10-21 17:33:29",0.78229,2,abdulmateenkhan05
3134,14574007,"Shwe Sin Phoo","2025-10-22 02:26:03",0.78229,1,shwesinphoo
3135,14390290,"Trần Trọng Nghĩa","2025-10-25 16:15:44",0.78229,29,ttn144
3136,14574640,"Cao Thanh Tài","2025-10-22 07:05:40",0.78229,5,caothanhti
3137,14575406,"Minh Hoài Phan","2025-10-22 07:44:27",0.78229,1,minhhoiphan
3138,14575876,"Nguyễn Lê Quốc Khánh","2025-10-31 17:33:03",0.78229,2,khanh2908
3139,14573092,"Roxane David","2025-10-22 14:47:25",0.78229,6,roxanedavid
3140,14566716,"Janusz Kolarczyk","2025-10-22 19:21:44",0.78229,8,januszkolarczyk
3141,14501767,"Гаврилова Юлия","2025-10-24 16:30:21",0.78229,17,yulia0777
3142,14581235,ksa10hira,"2025-10-23 02:07:29",0.78229,2,ksa10hira
3143,14584090,"Nilabh Pandey","2025-10-23 07:48:06",0.78229,10,pronilabh
3144,14541083,reireirei,"2025-10-23 09:33:19",0.78229,12,reireireireireirei
3145,14584858,Hendrixian,"2025-10-23 09:33:32",0.78229,3,hendrixian
3146,14576579,"Ashfak Nawshad","2025-10-23 12:53:26",0.78229,8,ashfaknawshad
3147,14585553,"Min Sett Paing","2025-10-23 12:09:09",0.78229,5,minsettpaing
3148,14585612,"Shresth Kumar Gupta","2025-10-23 11:38:16",0.78229,1,shresthkumargupta
3149,14571598,"Ajose Johnson","2025-10-24 10:15:07",0.78229,7,ajosejohnson
3150,14587169,"Yu Thazin","2025-10-23 15:32:36",0.78229,1,yuthazin
3151,14587424,"Mathieu Jousson","2025-10-23 20:00:14",0.78229,4,mathieujousson
3152,14587663,"Victor Robu","2025-10-30 08:42:39",0.78229,7,victorrobu
3153,6343664,HyenaActual,"2025-10-23 20:55:54",0.78229,3,hyenaactual
3154,1234918,"Ben Ranum","2025-10-24 04:10:32",0.78229,6,benranum
3155,14592455,"Aung Htet Paing","2025-10-24 08:23:38",0.78229,1,aunghtetpaing00
3156,14593043,"Keisuke Nishioka","2025-10-24 16:20:53",0.78229,4,nishiokakeisuke
3157,14591087,"Motonao Miya","2025-10-24 10:23:58",0.78229,6,motonaomiya
3158,14593263,"Marcelo Takayama Russo","2025-10-29 16:52:37",0.78229,9,mtky25
3159,14593756,CBOL77,"2025-10-24 12:31:01",0.78229,1,cbol77
3160,14593976,"Ất Ngô Kaito","2025-10-28 11:41:54",0.78229,17,tngkaito
3161,14596056,"Akeri Myint Zaw","2025-10-24 19:52:02",0.78229,1,akerimyintzaw
3162,14596552,jpatx1,"2025-10-24 23:24:01",0.78229,1,jpatx1
3163,14597082,dataexploer003,"2025-10-25 04:37:31",0.78229,2,dataexploer003
3164,14567714,"Valeria Casas Mejia ","2025-10-25 04:23:15",0.78229,3,valeriacasasmejia
3165,14248223,"Leeman Kommu","2025-10-25 05:02:55",0.78229,1,leemankommu
3166,14348084,smile_2048,"2025-10-25 08:01:05",0.78229,6,smile2048
3167,14598665,"Rian Kurnia #2","2025-10-25 10:04:02",0.78229,1,riankurniaaa
3168,14593367,CF-Recor,"2025-10-29 20:53:32",0.78229,27,cfrecor
3169,14600578,xiaoyukun1,"2025-10-25 18:11:00",0.78229,2,xiaoyukun1
3170,14600896,Deepanshu30699,"2025-10-25 19:33:53",0.78229,1,deepanshu30699
3171,14566415,"Andy Gonzalez","2025-10-25 20:06:51",0.78229,4,andygonzalezreal
3172,14516473,"Jorge Fortes","2025-10-25 23:20:13",0.78229,15,jorgerael
3173,14601403,S.A.Haider,"2025-10-26 00:14:14",0.78229,1,shaider001
3174,14602116,Zhangyx2022,"2025-10-30 13:56:50",0.78229,3,zhangyx2022
3175,14572320,"Thong Lai Danh","2025-10-26 10:03:15",0.78229,21,thonglaidanh
3176,14600450,igaryou,"2025-10-26 09:52:47",0.78229,12,igaryou
3177,14598956,smgdrw,"2025-10-26 12:58:29",0.78229,7,smgdrw
3178,14491868,"chen yw wh","2025-10-26 15:26:08",0.78229,16,chenywwh
3179,14604372,"RAMA VENKATA RAMANA","2025-10-26 13:59:21",0.78229,1,ramavenkataramana
3180,14568079,"HUN UUNNN","2025-10-26 14:30:36",0.78229,4,hunuunnn
3181,14597525,"KALLIVETTU SAI","2025-10-26 15:08:02",0.78229,9,kallivettusai
3182,14604690,Y的故事,"2025-10-26 15:35:45",0.78229,7,yjh181s
3183,14604736,"Cristhian Gabriel Gutierrez Meneses","2025-10-26 18:12:40",0.78229,10,cristhianggutierrezm
3184,14604942,"Rachel Chandlee1","2025-10-26 16:37:56",0.78229,1,rachelchandlee1
3185,14605778,"NICOLAS CARLOS MOLINA","2025-10-26 21:38:34",0.78229,6,nicolascarlosmolina
3186,14606468,morninghat,"2025-10-27 01:05:55",0.78229,8,morninghat
3187,14606812,"Felix Akinboyejo","2025-10-27 04:53:08",0.78229,1,felixakinboyejo
3188,13837499,"Erkhes Unentugs","2025-11-16 13:38:11",0.78229,9,erkhesunentugs
3189,14607687,"Pitti Lakshmi Suchir","2025-10-27 05:59:54",0.78229,1,pittilakshmisuchir
3190,13792342,"Fengchun Fan","2025-10-27 06:02:42",0.78229,1,fengchunfan1
3191,14607815,"Sukumar Bhumireddy","2025-10-27 06:26:26",0.78229,1,sukumarbhumireddy
3192,14607887,"Dinh Quang Minh","2025-10-27 06:36:33",0.78229,1,dinhquangminh
3193,14608974,"MINH NGUYỄN THÀNH","2025-10-27 10:22:10",0.78229,10,minhnguynthnh
3194,14584924,"komi yy","2025-10-28 01:55:31",0.78229,7,komiyy
3195,14609405,BekzhanRyspekov,"2025-10-27 11:25:12",0.78229,2,bekzhanryspekov
3196,14609950,nowwnik,"2025-10-27 12:54:43",0.78229,5,nowwnik
3197,14610815,kazuma00,"2025-10-27 16:50:16",0.78229,10,kazuma00
3198,14600281,"Castle Oak","2025-11-05 18:57:23",0.78229,20,castleoak
3199,14611521,"Giulio Leone Fogato","2025-10-27 22:11:09",0.78229,6,giulioleonefogato
3200,14612937,"Nguyen Hoang Dung","2025-10-28 00:47:39",0.78229,6,drysnn
3201,14613791,"Naufal Aristyo","2025-10-28 03:55:08",0.78229,1,naufalaristyo
3202,14613936,"Alia fellanitami","2025-10-29 03:59:25",0.78229,2,aliafellanitami
3203,14467665,"Soma Yamamoto","2025-11-28 00:46:45",0.78229,47,somayamamoto
3204,14491230,"o2511058 o2511058","2025-11-25 08:07:44",0.78229,21,o2511058o2511058
3205,14608384,"Takahiro Kato #2","2025-10-31 07:16:42",0.78229,3,haiteiraoyue
3206,14616179,BondBondG,"2025-10-28 12:18:05",0.78229,1,bondbondg
3207,14616446,UMB_erto,"2025-11-03 19:02:54",0.78229,2,umbert0123
3208,14616887,martinaRisso14,"2025-10-28 22:59:14",0.78229,10,martinarisso14
3209,14616848,WeberWangW,"2025-10-28 17:54:22",0.78229,6,weberwangw
3210,14618772,"Martina Risso","2025-10-31 15:52:27",0.78229,10,martinarisso
3211,14619067,"angel robot","2025-10-29 02:05:05",0.78229,10,angelrobot
3212,14619359,"Tristan Williams23","2025-10-29 02:40:44",0.78229,1,tristanwilliams23
3213,14620201,"seiji watanabe","2025-11-13 03:50:49",0.78229,4,seijiwatanabe
3214,14620458,"Labib Hadi","2025-10-29 04:01:14",0.78229,1,labibhadi
3215,14621518,Ruijie_Chen,"2025-10-29 07:54:20",0.78229,2,ruijiechen1
3216,14622035,"JOSHUA NATHANAEL P","2025-10-29 09:25:03",0.78229,1,joshuab230993ep
3217,14621484,All1001,"2025-11-27 07:31:49",0.78229,14,all1001
3218,4096673,lean,"2025-11-27 08:17:02",0.78229,2,lean92
3219,14623637,"Reuel Lich","2025-10-29 14:34:40",0.78229,10,reuellich
3220,14624181,"Anurag Biswas","2025-10-29 15:34:40",0.78229,1,vanszml
3221,14625930,"Venkata Ganesh","2025-10-29 19:31:40",0.78229,2,venkataganeshpokuru
3222,14626300,dariusp0p,"2025-11-06 13:28:54",0.78229,5,dariusp0p
3223,14626256,"Anzhel Torosyan","2025-10-29 20:53:43",0.78229,5,anzheltorosyan
3224,5269739,"Rohi Tomo","2025-10-29 23:28:42",0.78229,8,rohitomo
3225,14626959,Boberr,"2025-10-30 00:17:05",0.78229,6,boberr
3226,14519891,"Aidan Manuel Uyboco","2025-11-20 04:04:40",0.78229,44,aidanmanueluyboco
3227,14628443,"Yash Sharma #10","2025-10-30 05:09:50",0.78229,2,wolfenyash
3228,14629590,python小组大作业5884,"2025-11-22 05:27:11",0.78229,5,anmin1
3229,14623562,"Yu Xuan #2","2025-10-30 07:51:36",0.78229,7,yuxuanlow013
3230,14628885,vividlindss,"2025-10-30 10:32:46",0.78229,3,vividlindss
3231,14631267,bastardboy,"2025-10-30 12:34:54",0.78229,8,bastardboy
3232,14586623,CKinggg,"2025-10-30 14:33:40",0.78229,20,ckinggg
3233,14626399,"Matt #36","2025-10-30 16:20:25",0.78229,11,mchap02
3234,14633220,"GOPISETTI NAVADEEP","2025-10-30 17:51:57",0.78229,1,gopisettinavadeep
3235,14633235,"satya sai Krishna reddy","2025-10-30 17:54:55",0.78229,1,satyasaikrishnareddy
